image,perturb,params,fg_iou,bg_iou,miou,fg_change(1-iou),bg_change(1-iou),miou_change(1-iou)
2011_002447.png,rotation,rotation_deg60.0,0.591528,0.802001,0.696765,0.408472,0.197999,0.303235
2011_002457.png,rotation,rotation_deg60.0,0.705351,0.761569,0.733460,0.294649,0.238431,0.266540
2011_002503.png,rotation,rotation_deg60.0,0.422991,0.857946,0.640469,0.577009,0.142054,0.359531
2011_002504.png,rotation,rotation_deg60.0,0.093290,0.906425,0.499858,0.906710,0.093575,0.500142
2011_002528.png,rotation,rotation_deg60.0,0.391529,0.568265,0.479897,0.608471,0.431735,0.520103
2011_002548.png,rotation,rotation_deg60.0,0.095178,0.902629,0.498904,0.904822,0.097371,0.501096
2011_002559.png,rotation,rotation_deg60.0,0.017419,0.884537,0.450978,0.982581,0.115463,0.549022
2011_002713.png,rotation,rotation_deg60.0,0.513430,0.666734,0.590082,0.486570,0.333266,0.409918
2011_002752.png,rotation,rotation_deg60.0,0.296512,0.741373,0.518943,0.703488,0.258627,0.481057
2011_002851.png,rotation,rotation_deg60.0,0.144147,0.834222,0.489185,0.855853,0.165778,0.510815
2011_002873.png,rotation,rotation_deg60.0,0.138283,0.870922,0.504603,0.861717,0.129078,0.495397
2011_002885.png,rotation,rotation_deg60.0,0.166489,0.832332,0.499410,0.833511,0.167668,0.500590
2011_002935.png,rotation,rotation_deg60.0,0.663053,0.702442,0.682748,0.336947,0.297558,0.317252
2011_002975.png,rotation,rotation_deg60.0,0.298938,0.797681,0.548310,0.701062,0.202319,0.451690
2011_002997.png,rotation,rotation_deg60.0,0.426335,0.882739,0.654537,0.573665,0.117261,0.345463
2011_003003.png,rotation,rotation_deg60.0,0.336702,0.748585,0.542644,0.663298,0.251415,0.457356
2011_003025.png,rotation,rotation_deg60.0,0.192702,0.842685,0.517694,0.807298,0.157315,0.482306
2011_003055.png,rotation,rotation_deg60.0,0.551242,0.622471,0.586856,0.448758,0.377529,0.413144
2011_003121.png,rotation,rotation_deg60.0,0.497785,0.841941,0.669863,0.502215,0.158059,0.330137
2011_003145.png,rotation,rotation_deg60.0,0.018325,0.952817,0.485571,0.981675,0.047183,0.514429
2011_003146.png,rotation,rotation_deg60.0,0.413009,0.689122,0.551066,0.586991,0.310878,0.448934
2011_003182.png,rotation,rotation_deg60.0,0.407496,0.662498,0.534997,0.592504,0.337502,0.465003
2011_003184.png,rotation,rotation_deg60.0,0.342306,0.842674,0.592490,0.657694,0.157326,0.407510
2011_003238.png,rotation,rotation_deg60.0,0.777985,0.732195,0.755090,0.222015,0.267805,0.244910
2011_003255.png,rotation,rotation_deg60.0,0.400215,0.646597,0.523406,0.599785,0.353403,0.476594

MEANS
mean_fg_iou,0.411800
mean_bg_iou,0.760822
mean_miou,0.586311
mean_fg_change(1-iou),0.588200
mean_bg_change(1-iou),0.239178
mean_miou_change(1-iou),0.413689

top2_largest_change_images,2011_000045.png,2011_000068.png
